,상품군별(1),운영형태별(1),날짜,거래액
2350,서적,온라인 전용몰,2021.04,76842
2351,서적,온·오프라인 병행몰,2021.04,114845
2352,사무·문구,온라인 전용몰,2021.04,110246
2353,사무·문구,온·오프라인 병행몰,2021.04,20053
2354,의복,온라인 전용몰,2021.04,963798
2355,의복,온·오프라인 병행몰,2021.04,474528
2356,신발,온라인 전용몰,2021.04,165636
2357,신발,온·오프라인 병행몰,2021.04,118669
2358,가방,온라인 전용몰,2021.04,128481
2359,가방,온·오프라인 병행몰,2021.04,64960
2360,패션용품 및 액세서리,온라인 전용몰,2021.04,192888
2361,패션용품 및 액세서리,온·오프라인 병행몰,2021.04,75865
2362,스포츠·레저용품,온라인 전용몰,2021.04,418077
2363,스포츠·레저용품,온·오프라인 병행몰,2021.04,91892
2364,화장품,온라인 전용몰,2021.04,483334
2365,화장품,온·오프라인 병행몰,2021.04,612933
2366,아동·유아용품,온라인 전용몰,2021.04,393384
2367,아동·유아용품,온·오프라인 병행몰,2021.04,35268
2368,음·식료품,온라인 전용몰,2021.04,1423433
2369,음·식료품,온·오프라인 병행몰,2021.04,399804
2370,농축수산물,온라인 전용몰,2021.04,528512
2371,농축수산물,온·오프라인 병행몰,2021.04,100652
2372,생활용품,온라인 전용몰,2021.04,1075893
2373,생활용품,온·오프라인 병행몰,2021.04,148003
2374,자동차 및 자동차용품,온라인 전용몰,2021.04,122787
2375,자동차 및 자동차용품,온·오프라인 병행몰,2021.04,70877
2376,가구,온라인 전용몰,2021.04,370205
2377,가구,온·오프라인 병행몰,2021.04,72682
2378,애완용품,온라인 전용몰,2021.04,147402
2379,애완용품,온·오프라인 병행몰,2021.04,8533
2380,여행 및 교통서비스,온라인 전용몰,2021.04,297047
2381,여행 및 교통서비스,온·오프라인 병행몰,2021.04,393760
2382,문화 및 레저서비스,온라인 전용몰,2021.04,52823
2383,문화 및 레저서비스,온·오프라인 병행몰,2021.04,23238
2384,이쿠폰서비스,온라인 전용몰,2021.04,453800
2385,이쿠폰서비스,온·오프라인 병행몰,2021.04,1879
2386,음식서비스,온라인 전용몰,2021.04,1952247
2387,음식서비스,온·오프라인 병행몰,2021.04,57377
2388,기타서비스,온라인 전용몰,2021.04,103954
2389,기타서비스,온·오프라인 병행몰,2021.04,47052
2390,기타,온라인 전용몰,2021.04,271969
2391,기타,온·오프라인 병행몰,2021.04,28758
2392,컴퓨터 및 주변기기,온라인 전용몰,2021.05,588196
2393,컴퓨터 및 주변기기,온·오프라인 병행몰,2021.05,140505
2394,가전·전자·통신기기,온라인 전용몰,2021.05,1364621
2395,가전·전자·통신기기,온·오프라인 병행몰,2021.05,329423
2396,서적,온라인 전용몰,2021.05,82408
2397,서적,온·오프라인 병행몰,2021.05,105827
2398,사무·문구,온라인 전용몰,2021.05,99322
2399,사무·문구,온·오프라인 병행몰,2021.05,16868
2400,의복,온라인 전용몰,2021.05,935758
2401,의복,온·오프라인 병행몰,2021.05,469118
2402,신발,온라인 전용몰,2021.05,183687
2403,신발,온·오프라인 병행몰,2021.05,133859
2404,가방,온라인 전용몰,2021.05,126677
2405,가방,온·오프라인 병행몰,2021.05,66125
2406,패션용품 및 액세서리,온라인 전용몰,2021.05,198678
2407,패션용품 및 액세서리,온·오프라인 병행몰,2021.05,84583
2408,스포츠·레저용품,온라인 전용몰,2021.05,426055
2409,스포츠·레저용품,온·오프라인 병행몰,2021.05,77654
2410,화장품,온라인 전용몰,2021.05,492534
2411,화장품,온·오프라인 병행몰,2021.05,706491
2412,아동·유아용품,온라인 전용몰,2021.05,392750
2413,아동·유아용품,온·오프라인 병행몰,2021.05,32513
2414,음·식료품,온라인 전용몰,2021.05,1464784
2415,음·식료품,온·오프라인 병행몰,2021.05,409001
2416,농축수산물,온라인 전용몰,2021.05,546067
2417,농축수산물,온·오프라인 병행몰,2021.05,98207
2418,생활용품,온라인 전용몰,2021.05,1113948
2419,생활용품,온·오프라인 병행몰,2021.05,155056
2420,자동차 및 자동차용품,온라인 전용몰,2021.05,124989
2421,자동차 및 자동차용품,온·오프라인 병행몰,2021.05,282483
2422,가구,온라인 전용몰,2021.05,367897
2423,가구,온·오프라인 병행몰,2021.05,66678
2424,애완용품,온라인 전용몰,2021.05,150062
2425,애완용품,온·오프라인 병행몰,2021.05,8625
2426,여행 및 교통서비스,온라인 전용몰,2021.05,337197
2427,여행 및 교통서비스,온·오프라인 병행몰,2021.05,434243
2428,문화 및 레저서비스,온라인 전용몰,2021.05,58461
2429,문화 및 레저서비스,온·오프라인 병행몰,2021.05,31983
2430,이쿠폰서비스,온라인 전용몰,2021.05,507740
2431,이쿠폰서비스,온·오프라인 병행몰,2021.05,1683
2432,음식서비스,온라인 전용몰,2021.05,2127848
2433,음식서비스,온·오프라인 병행몰,2021.05,60957
2434,기타서비스,온라인 전용몰,2021.05,115868
2435,기타서비스,온·오프라인 병행몰,2021.05,47865
2436,기타,온라인 전용몰,2021.05,283611
2437,기타,온·오프라인 병행몰,2021.05,28934
2438,컴퓨터 및 주변기기,온라인 전용몰,2021.06,513313
2439,컴퓨터 및 주변기기,온·오프라인 병행몰,2021.06,150265
2440,가전·전자·통신기기,온라인 전용몰,2021.06,1307257
2441,가전·전자·통신기기,온·오프라인 병행몰,2021.06,328280
2442,서적,온라인 전용몰,2021.06,75934
2443,서적,온·오프라인 병행몰,2021.06,105005
2444,사무·문구,온라인 전용몰,2021.06,96352
2445,사무·문구,온·오프라인 병행몰,2021.06,17387
2446,의복,온라인 전용몰,2021.06,929382
2447,의복,온·오프라인 병행몰,2021.06,487221
2448,신발,온라인 전용몰,2021.06,176050
2449,신발,온·오프라인 병행몰,2021.06,146586
2450,가방,온라인 전용몰,2021.06,119566
2451,가방,온·오프라인 병행몰,2021.06,62243
2452,패션용품 및 액세서리,온라인 전용몰,2021.06,191868
2453,패션용품 및 액세서리,온·오프라인 병행몰,2021.06,77033
2454,스포츠·레저용품,온라인 전용몰,2021.06,428286
2455,스포츠·레저용품,온·오프라인 병행몰,2021.06,64790
2456,화장품,온라인 전용몰,2021.06,484917
2457,화장품,온·오프라인 병행몰,2021.06,611857
2458,아동·유아용품,온라인 전용몰,2021.06,349505
2459,아동·유아용품,온·오프라인 병행몰,2021.06,29954
2460,음·식료품,온라인 전용몰,2021.06,1411148
2461,음·식료품,온·오프라인 병행몰,2021.06,377708
2462,농축수산물,온라인 전용몰,2021.06,522334
2463,농축수산물,온·오프라인 병행몰,2021.06,90015
2464,생활용품,온라인 전용몰,2021.06,1101141
2465,생활용품,온·오프라인 병행몰,2021.06,154099
2466,자동차 및 자동차용품,온라인 전용몰,2021.06,127660
2467,자동차 및 자동차용품,온·오프라인 병행몰,2021.06,405985
2468,가구,온라인 전용몰,2021.06,365104
2469,가구,온·오프라인 병행몰,2021.06,63985
2470,애완용품,온라인 전용몰,2021.06,150258
2471,애완용품,온·오프라인 병행몰,2021.06,9201
2472,여행 및 교통서비스,온라인 전용몰,2021.06,343972
2473,여행 및 교통서비스,온·오프라인 병행몰,2021.06,445335
2474,문화 및 레저서비스,온라인 전용몰,2021.06,72371
2475,문화 및 레저서비스,온·오프라인 병행몰,2021.06,41985
2476,이쿠폰서비스,온라인 전용몰,2021.06,494771
2477,이쿠폰서비스,온·오프라인 병행몰,2021.06,1663
2478,음식서비스,온라인 전용몰,2021.06,1963999
2479,음식서비스,온·오프라인 병행몰,2021.06,55597
2480,기타서비스,온라인 전용몰,2021.06,145821
2481,기타서비스,온·오프라인 병행몰,2021.06,48533
2482,기타,온라인 전용몰,2021.06,246589
2483,기타,온·오프라인 병행몰,2021.06,27637
2484,컴퓨터 및 주변기기,온라인 전용몰,2021.07,580179
2485,컴퓨터 및 주변기기,온·오프라인 병행몰,2021.07,170883
2486,가전·전자·통신기기,온라인 전용몰,2021.07,1518867
2487,가전·전자·통신기기,온·오프라인 병행몰,2021.07,395679
2488,서적,온라인 전용몰,2021.07,95483
2489,서적,온·오프라인 병행몰,2021.07,127189
2490,사무·문구,온라인 전용몰,2021.07,93647
2491,사무·문구,온·오프라인 병행몰,2021.07,16400
2492,의복,온라인 전용몰,2021.07,864767
2493,의복,온·오프라인 병행몰,2021.07,433378
2494,신발,온라인 전용몰,2021.07,158443
2495,신발,온·오프라인 병행몰,2021.07,114597
2496,가방,온라인 전용몰,2021.07,127552
2497,가방,온·오프라인 병행몰,2021.07,63084
2498,패션용품 및 액세서리,온라인 전용몰,2021.07,194700
2499,패션용품 및 액세서리,온·오프라인 병행몰,2021.07,86422
2500,스포츠·레저용품,온라인 전용몰,2021.07,450566
2501,스포츠·레저용품,온·오프라인 병행몰,2021.07,61972
2502,화장품,온라인 전용몰,2021.07,507319
2503,화장품,온·오프라인 병행몰,2021.07,545348
2504,아동·유아용품,온라인 전용몰,2021.07,369996
2505,아동·유아용품,온·오프라인 병행몰,2021.07,29380
2506,음·식료품,온라인 전용몰,2021.07,1504460
2507,음·식료품,온·오프라인 병행몰,2021.07,398746
2508,농축수산물,온라인 전용몰,2021.07,546769
2509,농축수산물,온·오프라인 병행몰,2021.07,103640
2510,생활용품,온라인 전용몰,2021.07,1152207
2511,생활용품,온·오프라인 병행몰,2021.07,161589
2512,자동차 및 자동차용품,온라인 전용몰,2021.07,110733
2513,자동차 및 자동차용품,온·오프라인 병행몰,2021.07,73591
2514,가구,온라인 전용몰,2021.07,361477
2515,가구,온·오프라인 병행몰,2021.07,64437
2516,애완용품,온라인 전용몰,2021.07,155603
2517,애완용품,온·오프라인 병행몰,2021.07,9538
2518,여행 및 교통서비스,온라인 전용몰,2021.07,398483
2519,여행 및 교통서비스,온·오프라인 병행몰,2021.07,390711
2520,문화 및 레저서비스,온라인 전용몰,2021.07,42023
2521,문화 및 레저서비스,온·오프라인 병행몰,2021.07,38620
2522,이쿠폰서비스,온라인 전용몰,2021.07,497092
2523,이쿠폰서비스,온·오프라인 병행몰,2021.07,2253
2524,음식서비스,온라인 전용몰,2021.07,2357910
2525,음식서비스,온·오프라인 병행몰,2021.07,60149
2526,기타서비스,온라인 전용몰,2021.07,160780
2527,기타서비스,온·오프라인 병행몰,2021.07,46889
2528,기타,온라인 전용몰,2021.07,252217
2529,기타,온·오프라인 병행몰,2021.07,31486
2530,컴퓨터 및 주변기기,온라인 전용몰,2021.08,607719
2531,컴퓨터 및 주변기기,온·오프라인 병행몰,2021.08,166509
2532,가전·전자·통신기기,온라인 전용몰,2021.08,1354210
2533,가전·전자·통신기기,온·오프라인 병행몰,2021.08,310903
2534,서적,온라인 전용몰,2021.08,99874
2535,서적,온·오프라인 병행몰,2021.08,118774
2536,사무·문구,온라인 전용몰,2021.08,95318
2537,사무·문구,온·오프라인 병행몰,2021.08,18104
2538,의복,온라인 전용몰,2021.08,698124
2539,의복,온·오프라인 병행몰,2021.08,379120
2540,신발,온라인 전용몰,2021.08,124054
2541,신발,온·오프라인 병행몰,2021.08,111706
2542,가방,온라인 전용몰,2021.08,122810
2543,가방,온·오프라인 병행몰,2021.08,69868
2544,패션용품 및 액세서리,온라인 전용몰,2021.08,178135
2545,패션용품 및 액세서리,온·오프라인 병행몰,2021.08,82942
2546,스포츠·레저용품,온라인 전용몰,2021.08,409323
2547,스포츠·레저용품,온·오프라인 병행몰,2021.08,55474
2548,화장품,온라인 전용몰,2021.08,494083
2549,화장품,온·오프라인 병행몰,2021.08,480623
2550,아동·유아용품,온라인 전용몰,2021.08,346477
2551,아동·유아용품,온·오프라인 병행몰,2021.08,28507
2552,음·식료품,온라인 전용몰,2021.08,1562260
2553,음·식료품,온·오프라인 병행몰,2021.08,420130
2554,농축수산물,온라인 전용몰,2021.08,596264
2555,농축수산물,온·오프라인 병행몰,2021.08,110184
2556,생활용품,온라인 전용몰,2021.08,1132777
2557,생활용품,온·오프라인 병행몰,2021.08,157610
2558,자동차 및 자동차용품,온라인 전용몰,2021.08,104937
2559,자동차 및 자동차용품,온·오프라인 병행몰,2021.08,203925
2560,가구,온라인 전용몰,2021.08,362235
2561,가구,온·오프라인 병행몰,2021.08,65633
2562,애완용품,온라인 전용몰,2021.08,158825
2563,애완용품,온·오프라인 병행몰,2021.08,11148
2564,여행 및 교통서비스,온라인 전용몰,2021.08,405044
2565,여행 및 교통서비스,온·오프라인 병행몰,2021.08,382945
2566,문화 및 레저서비스,온라인 전용몰,2021.08,45789
2567,문화 및 레저서비스,온·오프라인 병행몰,2021.08,44568
2568,이쿠폰서비스,온라인 전용몰,2021.08,492633
2569,이쿠폰서비스,온·오프라인 병행몰,2021.08,2050
2570,음식서비스,온라인 전용몰,2021.08,2391980
2571,음식서비스,온·오프라인 병행몰,2021.08,63914
2572,기타서비스,온라인 전용몰,2021.08,154538
2573,기타서비스,온·오프라인 병행몰,2021.08,48840
2574,기타,온라인 전용몰,2021.08,232870
2575,기타,온·오프라인 병행몰,2021.08,29718
2576,컴퓨터 및 주변기기,온라인 전용몰,2021.09,593531
2577,컴퓨터 및 주변기기,온·오프라인 병행몰,2021.09,142759
2578,가전·전자·통신기기,온라인 전용몰,2021.09,1317065
2579,가전·전자·통신기기,온·오프라인 병행몰,2021.09,253884
2580,서적,온라인 전용몰,2021.09,86516
2581,서적,온·오프라인 병행몰,2021.09,120554
2582,사무·문구,온라인 전용몰,2021.09,101949
2583,사무·문구,온·오프라인 병행몰,2021.09,15956
2584,의복,온라인 전용몰,2021.09,895993
2585,의복,온·오프라인 병행몰,2021.09,469218
2586,신발,온라인 전용몰,2021.09,147792
2587,신발,온·오프라인 병행몰,2021.09,106989
2588,가방,온라인 전용몰,2021.09,138966
2589,가방,온·오프라인 병행몰,2021.09,67315
2590,패션용품 및 액세서리,온라인 전용몰,2021.09,178061
2591,패션용품 및 액세서리,온·오프라인 병행몰,2021.09,82500
2592,스포츠·레저용품,온라인 전용몰,2021.09,433092
2593,스포츠·레저용품,온·오프라인 병행몰,2021.09,71473
2594,화장품,온라인 전용몰,2021.09,511604
2595,화장품,온·오프라인 병행몰,2021.09,550384
2596,아동·유아용품,온라인 전용몰,2021.09,350138
2597,아동·유아용품,온·오프라인 병행몰,2021.09,29803
2598,음·식료품,온라인 전용몰,2021.09,1648171
2599,음·식료품,온·오프라인 병행몰,2021.09,431888
2600,농축수산물,온라인 전용몰,2021.09,687179
2601,농축수산물,온·오프라인 병행몰,2021.09,160823
2602,생활용품,온라인 전용몰,2021.09,1108203
2603,생활용품,온·오프라인 병행몰,2021.09,170246
2604,자동차 및 자동차용품,온라인 전용몰,2021.09,121269
